# Path distance (Angstrom), Energy (eV), Uncertainty (eV)
0.000000000000000000e+00 0.000000000000000000e+00 1.412886626924717698e-02
2.658314909157339923e-01 -3.298513360795141125e-02 1.502627710845555985e-02
1.435550284590396464e+00 -9.693125469142103157e-01 1.155371412649131846e-01
2.580745984456050746e+00 -2.143855441036464526e+00 2.496182851575874384e-01
3.698393515602598214e+00 -1.475955670680832554e+00 1.405832463469960658e-01
4.596736054606044952e+00 -3.965444499688146607e-01 3.908726705747256336e-02
5.383340356044947761e+00 4.545468411549791199e-04 1.362040490034700096e-02
