# Path distance (Angstrom), Energy (eV)
4.810545589017001245e-01 2.756040389361643153e-02
4.921017241084617577e-01 2.837832997503558427e-02
5.031488893152233910e-01 2.919001370612402460e-02
5.141960545219851353e-01 2.999515034303390851e-02
5.252432197287467686e-01 3.079343514191734341e-02
5.362903849355085129e-01 3.158456335892648181e-02
5.473375501422701461e-01 3.236823025021347278e-02
5.583847153490317794e-01 3.314413107193042718e-02
5.694318805557934127e-01 3.391196108022950795e-02
5.804790457625551570e-01 3.467141553126285025e-02
5.915262109693167902e-01 3.542218968118258926e-02
6.025733761760785345e-01 3.616397878614084627e-02
6.136205413828401678e-01 3.689647810228978420e-02
6.246677065896018011e-01 3.761938288578152434e-02
6.357148717963634343e-01 3.833238839276821575e-02
6.467620370031251786e-01 3.903518987940200746e-02
6.578092022098868119e-01 3.972748260183501384e-02
6.689970662837145809e-01 4.041689789666393778e-02
6.801849303575423500e-01 4.109377034607656493e-02
6.913727944313701190e-01 4.175809695929263293e-02
7.025606585051978881e-01 4.240987474553189335e-02
7.137485225790256571e-01 4.304910071401406996e-02
7.249363866528534261e-01 4.367577187395892818e-02
7.361242507266811952e-01 4.428988523458616405e-02
7.473121148005089642e-01 4.489143780511552911e-02
7.584999788743367333e-01 4.548042659476676103e-02
7.696878429481643913e-01 4.605684861275959746e-02
7.808757070219922714e-01 4.662070086831380383e-02
7.920635710958199294e-01 4.717198037064906230e-02
8.032514351696478094e-01 4.771068412898515215e-02
8.144392992434754674e-01 4.823680915254178331e-02
8.256271633173032365e-01 4.875035245053872118e-02
8.368150273911310055e-01 4.925131103219567569e-02
8.480028914649587746e-01 4.973968190673239836e-02
8.591907555387865436e-01 5.021546208336864076e-02
8.703786196126143127e-01 5.067864857132409889e-02
8.815664836864420817e-01 5.112923837981853820e-02
8.928980944742163084e-01 5.157255849214994331e-02
9.042297052619906461e-01 5.200223652895923088e-02
9.155613160497648728e-01 5.241784578743201306e-02
9.268929268375390995e-01 5.281895956475392978e-02
9.382245376253133262e-01 5.320515115811059320e-02
9.495561484130876639e-01 5.357599386468765712e-02
9.608877592008618906e-01 5.393106098167072676e-02
9.722193699886361173e-01 5.426992580624545592e-02
9.835509807764104551e-01 5.459216163559747065e-02
9.948825915641846818e-01 5.489734176691239004e-02
1.006214202351958908e+00 5.518503949737583320e-02
1.017545813139733246e+00 5.545482812417345392e-02
1.028877423927507362e+00 5.570628094449087825e-02
1.040209034715281700e+00 5.593897125551371835e-02
1.051540645503056037e+00 5.615247235442762108e-02
1.062872256290830153e+00 5.634635753841820555e-02
1.074203867078604491e+00 5.652020010467111860e-02
1.085535477866378828e+00 5.667357335037196547e-02
1.096867088654152944e+00 5.680605057270638608e-02
1.108198699441927282e+00 5.691720506886000647e-02
1.118918437389792464e+00 5.700284277243068687e-02
1.129638175337657646e+00 5.706951210179295880e-02
1.140357913285522828e+00 5.711664414277796420e-02
1.151077651233388011e+00 5.714366998121685887e-02
1.161797389181252971e+00 5.715002070294074310e-02
1.172517127129118153e+00 5.713512739378082128e-02
1.183236865076983335e+00 5.709842113956818677e-02
1.193956603024848517e+00 5.703933302613396067e-02
1.204676340972713700e+00 5.695729413930935431e-02
1.215396078920578882e+00 5.685173556492543329e-02
1.226115816868444064e+00 5.672208838881340198e-02
1.236835554816309246e+00 5.656778369680436763e-02
1.247555292764174428e+00 5.638825257472945829e-02
1.258275030712039610e+00 5.618292610841984364e-02
1.268994768659904793e+00 5.595123538370666560e-02
1.279714506607769753e+00 5.569261148642101061e-02
1.290434244555634935e+00 5.540648550239411080e-02
1.301153982503500117e+00 5.509228851745703176e-02
1.311873720451365299e+00 5.474945161744091543e-02
1.322593458399230482e+00 5.437740588817685516e-02
1.333434961564365029e+00 5.397202885562518704e-02
1.344276464729499798e+00 5.353874073262920863e-02
1.355117967894634345e+00 5.307810432706733250e-02
1.365959471059769115e+00 5.259068244681747162e-02
1.376800974224903662e+00 5.207703789975781650e-02
1.387642477390038209e+00 5.153773349376650215e-02
1.398483980555172979e+00 5.097333203672177460e-02
1.409325483720307526e+00 5.038439633650160232e-02
1.420166986885442295e+00 4.977148920098412033e-02
1.431008490050576842e+00 4.913517343804757465e-02
1.441849993215711390e+00 4.847601185557010028e-02
1.452691496380846159e+00 4.779456726142972123e-02
1.463532999545980706e+00 4.709140246350462800e-02
1.474374502711115476e+00 4.636708026967295559e-02
1.485216005876250023e+00 4.562216348781272801e-02
1.496057509041384570e+00 4.485721492580219127e-02
1.506899012206519339e+00 4.407279739151959141e-02
1.517740515371653887e+00 4.326947369284284139e-02
1.528582018536788656e+00 4.244780663765007622e-02
1.539423521701923203e+00 4.160835903381965295e-02
1.550308108133704676e+00 4.074920166993678539e-02
1.561192694565486372e+00 3.987557591988177830e-02
1.572077280997267845e+00 3.898868902535779224e-02
1.582961867429049541e+00 3.808974822806721061e-02
1.593846453860831014e+00 3.717996076971219477e-02
1.604731040292612487e+00 3.626053389199457300e-02
1.615615626724394183e+00 3.533267483661717279e-02
1.626500213156175656e+00 3.439759084528226651e-02
1.637384799587957351e+00 3.345648915969268167e-02
1.648269386019738825e+00 3.251057702154991347e-02
1.659153972451520298e+00 3.156106167255645634e-02
1.670038558883301993e+00 3.060915035441480470e-02
1.680923145315083467e+00 2.965605030882778603e-02
1.691807731746865162e+00 2.870296877749700659e-02
1.702692318178646635e+00 2.775111300212496079e-02
1.713576904610428109e+00 2.680169022441403204e-02
1.724461491042209804e+00 2.585590768606693679e-02
1.735346077473991278e+00 2.491497262878572538e-02
1.746230663905772973e+00 2.398009229427222611e-02
1.757115250337554446e+00 2.305247392422948849e-02
1.768010104830022078e+00 2.213258511521498662e-02
1.778904959322489487e+00 2.122238805387982596e-02
1.789799813814957119e+00 2.032271805350022165e-02
1.800694668307424529e+00 1.943441042735150059e-02
1.811589522799892160e+00 1.855830048871037752e-02
1.822484377292359570e+00 1.769522355085217935e-02
1.833379231784827201e+00 1.684601492705323222e-02
1.844274086277294611e+00 1.601150993058880756e-02
1.855168940769762242e+00 1.519254387473573109e-02
1.866063795262229874e+00 1.438995207276921873e-02
1.876958649754697284e+00 1.360456983796570762e-02
1.887853504247164693e+00 1.283723248360080227e-02
1.898748358739632325e+00 1.208877532295038471e-02
1.909643213232099956e+00 1.136003366929067004e-02
1.920538067724567366e+00 1.065184283589692971e-02
1.931432922217034998e+00 9.965038136045989425e-03
1.942327776709502407e+00 9.300454883013176133e-03
1.953222631201970039e+00 8.658928390074760451e-03
1.964117485694437448e+00 8.041293970506513400e-03
1.975012340186905080e+00 7.448386937584983158e-03
1.985898969889132504e+00 6.891580031660460293e-03
1.996785599591359928e+00 6.380107887631103480e-03
2.007672229293587129e+00 5.912912828787586506e-03
2.018558858995814553e+00 5.488937178421027241e-03
2.029445488698041977e+00 5.107123259820323113e-03
2.040332118400269401e+00 4.766413396278812442e-03
2.051218748102496825e+00 4.465749911084726520e-03
2.062105377804724249e+00 4.204075127530959577e-03
2.072992007506951673e+00 3.980331368907519263e-03
2.083878637209179097e+00 3.793460958505301406e-03
2.094765266911406520e+00 3.642406219614757745e-03
2.105651896613633944e+00 3.526109475527006154e-03
2.116538526315861368e+00 3.443513049532942460e-03
2.127425156018088792e+00 3.393559264923018404e-03
2.138311785720316216e+00 3.375190444988129812e-03
2.149198415422543640e+00 3.387348913019172514e-03
2.160085045124771064e+00 3.428976992307486427e-03
2.170971674826998488e+00 3.499017006142857156e-03
2.181858304529225911e+00 3.596411277816402574e-03
2.192744934231453335e+00 3.720102130619018510e-03
